GEO_ID	HC01_VC03	HC01_VC03	TotalPop_1015	StDevPop_1015
1400000US42081010100	2329	2457	0.05495921	0.235310072
1400000US42081010200	1096	1012	-0.076642336	-0.595942237
1400000US42081010300	3298	3274	-0.007277138	-0.15780163
1400000US42081010400	5547	5111	-0.078601046	-0.608314296
1400000US42081010500	5866	5721	-0.024718718	-0.267970199
1400000US42081010600	4188	4566	0.09025788	0.458271744
1400000US42081010700	5807	6081	0.047184433	0.186201214
1400000US42081010800	7121	7133	0.001685157	-0.101191902
1400000US42081010900	2752	2821	0.025072674	0.046533781
1400000US42081011000	4623	4591	-0.006921912	-0.155557872
1400000US42081011100	5397	5821	0.078562164	0.384396544
1400000US42081011200	5562	5342	-0.039554117	-0.361677
1400000US42081011301	2396	2177	-0.091402337	-0.689172793
1400000US42081011302	5025	5031	0.00119403	-0.104294071
1400000US42081011400	1627	1677	0.030731407	0.082276788
1400000US42081011601	1252	1195	-0.045527157	-0.399405301
1400000US42081011602	6345	6354	0.00141844	-0.102876601
1400000US42081011700	7310	7627	0.043365253	0.162077623
1400000US42081011800	3166	3249	0.026216045	0.053755808
1400000US42081011900	6161	6077	-0.01363415	-0.197955273
1400000US42083420100	3598	3388	-0.058365759	-0.480499468
1400000US42083420200	3031	3176	0.047838997	0.190335726
1400000US42083420300	3026	2725	-0.099471249	-0.740139532
1400000US42083420400	2790	2707	-0.029749104	-0.299744293
1400000US42083420500	3362	3240	-0.036287924	-0.341046309
1400000US42083420600	5787	5568	-0.037843442	-0.350871636
1400000US42083420700	4182	4405	0.053323769	0.224979916
1400000US42083420800	4081	3798	-0.069345749	-0.549853835
1400000US42083420900	2132	2183	0.023921201	0.039260575
1400000US42083421000	5754	5819	0.011296489	-0.040482565
1400000US42083421100	3571	3531	-0.011201344	-0.182588616
1400000US42083421200	2539	2344	-0.076801891	-0.596950053
1400000US42085030100	2057	2007	-0.024307244	-0.265371148
1400000US42085030300	3928	3543	-0.098014257	-0.730936537
1400000US42085030400	2709	2656	-0.019564415	-0.23541339
1400000US42085030500	2877	2336	-0.1880431	-1.299597671
1400000US42085030900	2963	3304	0.115086061	0.615097283
1400000US42085031100	1472	1628	0.105978261	0.557568474
1400000US42085031200	5206	5500	0.0564733	0.24487372
1400000US42085031300	2639	2657	0.006820765	-0.068753174
1400000US42085031400	5883	5370	-0.087200408	-0.662631589
1400000US42085031700	2504	2570	0.026357827	0.054651364
1400000US42085031800	4928	4966	0.007711039	-0.063129821
1400000US42085031900	4828	4750	-0.016155758	-0.213882839
1400000US42085032000	5558	5318	-0.043181	-0.384585963
1400000US42085032100	3369	3347	-0.006530128	-0.153083192
1400000US42085032200	2638	2545	-0.03525398	-0.334515474
1400000US42085032300	3326	3182	-0.04329525	-0.38530761
1400000US42085032400	6424	5968	-0.070983811	-0.560200544
1400000US42085032501	6119	6016	-0.016832816	-0.218159428
1400000US42085032502	2319	2290	-0.01250539	-0.190825536
1400000US42085032601	6088	5717	-0.060939553	-0.496756667
1400000US42085032602	4497	4857	0.080053369	0.393815638
1400000US42085032701	4767	4775	0.001678204	-0.101235815
1400000US42085032702	2705	2639	-0.024399261	-0.265952368
1400000US42085032800	5711	5960	0.04360007	0.163560829
1400000US42085032900	2566	3085	0.202260327	1.165727669
1400000US42085033000	5729	5125	-0.105428522	-0.777768242
1400000US42085033100	4720	4831	0.023516949	0.036707147
1400000US42085033200	2885	3212	0.113344887	0.604099275
1400000US42085033300	2887	2771	-0.040180118	-0.36563109
1400000US42085033400	2994	2395	-0.2000668	-1.375544562
1400000US42087960100	3888	3840	-0.012345679	-0.189816731
1400000US42087960200	4011	4073	0.015457492	-0.014199872
1400000US42087960300	5505	5163	-0.062125341	-0.504246613
1400000US42087960400	3090	3121	0.010032362	-0.048467337
1400000US42087960500	3532	3827	0.083522084	0.415725543
1400000US42087960600	5535	5824	0.052213189	0.217965014
1400000US42087960700	2390	2329	-0.025523013	-0.273050471
1400000US42087960800	4041	3616	-0.105171987	-0.77614786
1400000US42087960900	1991	2381	0.195881467	1.125436024
1400000US42087961000	2153	2044	-0.050627032	-0.431618321
1400000US42087961100	7340	7332	-0.001089918	-0.118720475
1400000US42087961200	3107	3125	0.00579337	-0.075242649
1400000US42089300101	3481	3547	0.018960069	0.00792392
1400000US42089300102	6815	6904	0.013059428	-0.029347083
1400000US42089300201	4260	4127	-0.031220657	-0.309039261
1400000US42089300202	6347	6239	-0.017015913	-0.219315949
1400000US42089300301	3053	3214	0.052735015	0.221261092
1400000US42089300304	6615	6747	0.019954649	0.014206115
1400000US42089300305	6136	7350	0.197848761	1.137862309
1400000US42089300307	7892	6916	-0.123669539	-0.8929864
1400000US42089300308	2979	2907	-0.024169184	-0.264499106
1400000US42089300309	4574	5083	0.111281154	0.591063844
1400000US42089300311	1886	1801	-0.045068929	-0.396510937
1400000US42089300312	1866	1600	-0.142550911	-1.012249318
1400000US42089300401	4626	4719	0.020103761	0.015147976
1400000US42089300402	6442	6185	-0.039894443	-0.363826643
1400000US42089300403	7002	6912	-0.01285347	-0.193024161
1400000US42089300501	2276	2764	0.214411248	1.24247814
1400000US42089300502	5735	5238	-0.086660854	-0.659223535
1400000US42089300600	4075	4686	0.14993865	0.835241316
1400000US42089300700	5925	5281	-0.108691983	-0.798381678
1400000US42089300800	5733	5516	-0.037851038	-0.350919613
1400000US42089300900	6022	5274	-0.124211226	-0.896407928
1400000US42089301001	9948	11650	0.171089666	0.968840285
1400000US42089301002	2746	1997	-0.272760379	-1.834708659
1400000US42089301101	6578	5659	-0.139708118	-0.994293006
1400000US42089301102	2556	3256	0.273865415	1.618016385
1400000US42089301202	4180	4848	0.159808612	0.897584268
1400000US42089301203	5991	5842	-0.024870639	-0.268929799
1400000US42089301204	4372	3928	-0.101555352	-0.753303629
1400000US42089301205	8520	8098	-0.049530516	-0.424692254
1400000US42089301301	7810	7745	-0.008322663	-0.164405622
1400000US42089301302	2898	2915	0.005866115	-0.074783162
1400000US42089301401	3670	4275	0.164850136	0.929428714
1400000US42089301402	5071	4658	-0.081443502	-0.626268482
1400000US42091200103	3823	4163	0.088935391	0.449918334
1400000US42091200104	4078	4171	0.022805297	0.032212042
1400000US42091200105	3015	2836	-0.059369818	-0.486841538
1400000US42091200106	1746	1992	0.140893471	0.778108048
1400000US42091200200	1172	1360	0.160409556	0.901380089
1400000US42091200301	5712	5737	0.004376751	-0.084190628
1400000US42091200305	2233	2256	0.010300045	-0.04677654
1400000US42091200306	3554	3430	-0.034890264	-0.332218088
1400000US42091200307	3282	3154	-0.039000609	-0.358180805
1400000US42091200308	3871	4014	0.036941359	0.121501528
1400000US42091200309	2673	2852	0.066965956	0.311149874
1400000US42091200310	2920	2745	-0.059931507	-0.49038941
1400000US42091200401	3203	3113	-0.028098658	-0.289319359
1400000US42091200402	4112	4292	0.043774319	0.164661461
1400000US42091200501	4307	4006	-0.069886232	-0.55326776
1400000US42091200502	5196	4849	-0.06678214	-0.533660974
1400000US42091200505	6430	7401	0.151010886	0.842014024
1400000US42091200506	4612	4390	-0.048135299	-0.415879458
1400000US42091200507	5252	5805	0.105293222	0.55324147
1400000US42091200602	7573	8580	0.132972402	0.72807515
1400000US42091200603	3457	3326	-0.037894128	-0.351191789
1400000US42091200605	5434	5994	0.10305484	0.539102882
1400000US42091200606	3325	3250	-0.022556391	-0.254312006
1400000US42091200607	4500	4490	-0.002222222	-0.125872597
1400000US42091200703	4046	4262	0.05338606	0.225373378
1400000US42091200704	3354	3718	0.108527132	0.573668246
1400000US42091200707	4343	3982	-0.083122266	-0.636872278
1400000US42091200708	5411	5538	0.023470708	0.036415067
1400000US42091200800	3175	3302	0.04	0.140821229
1400000US42091200901	3894	4165	0.069594248	0.327751302
1400000US42091200902	1373	1223	-0.109249818	-0.801905204
1400000US42091200903	4446	4633	0.042060279	0.153834842
1400000US42091200906	1758	1759	0.000568828	-0.108243115
1400000US42091200907	2666	2494	-0.064516129	-0.519347868
1400000US42091200908	2074	2167	0.044840887	0.171398367
1400000US42091201003	4868	5028	0.032867707	0.095770583
1400000US42091201004	4688	5307	0.132039249	0.722180953
1400000US42091201005	3418	3238	-0.052662376	-0.444474432
1400000US42091201006	2348	2273	-0.031942078	-0.313596068
1400000US42091201100	3251	3248	-0.000922793	-0.11766484
1400000US42091201201	5681	6244	0.099102271	0.514136745
1400000US42091201203	3147	3117	-0.009532888	-0.172049928
1400000US42091201204	2384	2145	-0.100251678	-0.745069057
1400000US42091201301	3299	3548	0.075477417	0.364911949
1400000US42091201302	3110	2965	-0.046623794	-0.406332139
1400000US42091201404	5020	4676	-0.068525896	-0.544675294
1400000US42091201406	4525	4604	0.017458564	-0.001560238
1400000US42091201407	2632	2647	0.005699088	-0.075838173
1400000US42091201408	4528	4333	-0.043065371	-0.383855598
1400000US42091201409	4095	4450	0.086691087	0.435742336
1400000US42091201410	2320	2560	0.103448276	0.541587994
1400000US42091201411	2486	2872	0.155269509	0.868913328
1400000US42091201501	3294	3488	0.058894961	0.260169976
1400000US42091201502	1846	1839	-0.003791983	-0.135787883
1400000US42091201603	4659	4378	-0.060313372	-0.492801435
1400000US42091201604	3384	3047	-0.099586288	-0.74086617
1400000US42091201605	3108	2961	-0.047297297	-0.410586276
1400000US42091201606	2356	2489	0.056451613	0.244736735
1400000US42091201607	3473	3458	-0.004319033	-0.139116958
1400000US42091201608	4696	4635	-0.012989779	-0.193885142
1400000US42091201703	3106	3128	0.007083065	-0.067096376
1400000US42091201704	3065	3343	0.090701468	0.461073641
1400000US42091201705	4319	4633	0.072702014	0.347381302
1400000US42091201706	4424	4790	0.082730561	0.410725939
1400000US42091201800	2683	2864	0.067461796	0.314281819
1400000US42091201901	4581	4880	0.065269592	0.300434905
1400000US42091201902	6425	5708	-0.111595331	-0.816720477
1400000US42091202000	2547	2542	-0.001963094	-0.12423583
1400000US42091202100	4446	4444	-0.000449843	-0.11467748
1400000US42091202201	5119	4934	-0.036139871	-0.340111144
1400000US42091202202	3005	3207	0.067221298	0.312762725
1400000US42091202301	5241	4709	-0.101507346	-0.7530004
1400000US42091202302	2247	1964	-0.125945705	-0.907363653
1400000US42091202401	3233	3660	0.132075472	0.72240975
1400000US42091202402	4995	4748	-0.049449449	-0.4241802
1400000US42091202500	5022	5482	0.091596973	0.466730039
1400000US42091202602	2639	2762	0.046608564	0.182563778
1400000US42091202603	2889	3069	0.062305296	0.28171113
1400000US42091202604	2405	2389	-0.006652807	-0.153858085
1400000US42091203000	3500	3237	-0.075142857	-0.586470881
1400000US42091203103	2934	2990	0.019086571	0.008722963
1400000US42091203104	3697	3950	0.068433865	0.320421826
1400000US42091203105	5458	5435	-0.004213998	-0.138453513
1400000US42091203106	1627	1950	0.198524892	1.142133045
1400000US42091203203	4073	4155	0.02013258	0.01533001
1400000US42091203204	6678	6753	0.011230907	-0.040896808
1400000US42091203205	2224	2123	-0.045413669	-0.398688465
1400000US42091203207	3149	3291	0.045093681	0.172995119
1400000US42091203208	2681	2789	0.040283476	0.142611788
1400000US42091203302	6085	6184	0.016269515	-0.009070782
1400000US42091203303	3992	4054	0.015531062	-0.013735171
1400000US42091203304	3445	3799	0.10275762	0.537225511
1400000US42091203401	6028	5991	-0.006138023	-0.150606486
1400000US42091203402	5838	6552	0.122302158	0.660677274
1400000US42091203403	3637	3084	-0.152048392	-1.072239514
1400000US42091203500	6354	6266	-0.013849544	-0.19931579
1400000US42091203601	2747	2938	0.069530397	0.327347993
1400000US42091203602	4081	4078	-0.000735114	-0.116479377
1400000US42091203700	1581	1900	0.201771031	1.162637061
1400000US42091203801	3445	3854	0.118722787	0.638068414
1400000US42091203803	5605	5422	-0.03264942	-0.318063945
1400000US42091203804	2870	3345	0.165505226	0.933566547
1400000US42091203901	3738	3521	-0.058052434	-0.478520376
1400000US42091203902	3362	3320	-0.012492564	-0.190744519
1400000US42091204002	3392	3538	0.043042453	0.160038677
1400000US42091204007	2136	2266	0.060861423	0.272591005
1400000US42091204008	2869	2568	-0.104914604	-0.774522119
1400000US42091204009	1471	1498	0.018354861	0.004101162
1400000US42091204010	2796	2677	-0.042560801	-0.380668516
1400000US42091204101	4480	3971	-0.113616071	-0.82948435
1400000US42091204102	3309	3919	0.184345724	1.05257128
1400000US42091204200	1354	1306	-0.035450517	-0.335756885
1400000US42091204300	2698	2788	0.033358043	0.098867754
1400000US42091204400	3287	3288	0.000304229	-0.109914439
1400000US42091204500	4327	4857	0.122486711	0.661842991
1400000US42091204600	4767	4352	-0.087056849	-0.66172481
1400000US42091204701	2310	2124	-0.080519481	-0.620431961
1400000US42091204702	3200	3346	0.045625	0.176351163
1400000US42091204800	5307	4984	-0.060863011	-0.496273194
1400000US42091204900	5212	5171	-0.007866462	-0.161524058
1400000US42091205000	2228	2467	0.107271095	0.565734575
1400000US42091205100	1779	1630	-0.083754918	-0.640868387
1400000US42091205200	2904	2969	0.02238292	0.029544129
1400000US42091205300	2231	2132	-0.04437472	-0.392126012
1400000US42091205400	5834	6318	0.082961947	0.412187478
1400000US42091205501	3312	3555	0.073369565	0.351597842
1400000US42091205502	3674	3578	-0.026129559	-0.276881681
1400000US42091205503	4927	4629	-0.060483053	-0.493873212
1400000US42091205600	4318	4292	-0.006021306	-0.149869255
1400000US42091205700	4526	4571	0.009942554	-0.049034606
1400000US42091205801	2889	2727	-0.056074766	-0.466028568
1400000US42091205805	2990	3332	0.114381271	0.610645522
1400000US42091205806	1886	2263	0.199893955	1.15078064
1400000US42091205807	2352	1688	-0.282312925	-1.895046676
1400000US42091205808	5466	5375	-0.016648372	-0.2169944
1400000US42091205809	2704	2768	0.023668639	0.037665286
1400000US42091205903	2643	2626	-0.006432085	-0.15246391
1400000US42091205904	2207	2187	-0.009062075	-0.169076068
1400000US42091205905	2937	3578	0.218249915	1.266724822
1400000US42091205906	2028	2045	0.008382643	-0.058887679
1400000US42091206004	6053	6244	0.031554601	0.087476434
1400000US42091206005	4383	4441	0.013232945	-0.02825107
1400000US42091206006	2811	2759	-0.018498755	-0.22868222
1400000US42091206007	6008	6675	0.111018642	0.589405701
1400000US42091206102	7347	8650	0.1773513	1.008391472
1400000US42091206104	2928	3046	0.040300546	0.14271961
1400000US42091206105	5344	5813	0.087761976	0.442506537
1400000US42091206106	4527	4726	0.043958471	0.165824647
1400000US42091206201	2700	2401	-0.110740741	-0.811322517
1400000US42091206202	1955	2381	0.217902813	1.264532378
1400000US42091206300	5150	5296	0.028349515	0.067231721
1400000US42091206400	3450	3550	0.028985507	0.071248926
1400000US42091206501	4127	4321	0.047007512	0.185083704
1400000US42091206502	4642	4900	0.055579492	0.239228039
1400000US42091206600	1454	1376	-0.053645117	-0.450681851
1400000US42091206702	3103	3160	0.01836932	0.004192494
1400000US42091206703	3544	3962	0.117945824	0.633160781
1400000US42091206704	6293	7490	0.190211346	1.089621088
1400000US42091206801	6625	7075	0.067924528	0.317204633
1400000US42091206802	2762	3099	0.122013034	0.65885104
1400000US42091206901	4725	4452	-0.057777778	-0.476785525
1400000US42091206904	5267	5408	0.026770458	0.057257714
1400000US42091206905	4495	5373	0.195328142	1.121940989
1400000US42091206906	3099	2837	-0.084543401	-0.645848784
1400000US42091207001	7331	8044	0.097258219	0.502488913
1400000US42091207003	2933	2900	-0.011251279	-0.182904024
1400000US42091207004	4326	4333	0.001618123	-0.101615315
1400000US42091207101	5864	6121	0.043826739	0.164992571
1400000US42091207103	4223	4146	-0.018233483	-0.22700665
1400000US42091207104	2621	2952	0.126287676	0.685851531
1400000US42091207201	2434	2487	0.021774856	0.025703334
1400000US42091207202	4268	4210	-0.013589503	-0.197673263
1400000US42091207300	2629	2668	0.014834538	-0.01813472
1400000US42091207400	2488	2772	0.11414791	0.609171513
1400000US42091207500	3249	3344	0.029239766	0.072854935
1400000US42091207600	3612	3760	0.040974529	0.146976778
1400000US42091207800	6175	6905	0.118218623	0.634883901
1400000US42091207900	2507	2508	0.000398883	-0.109316561
1400000US42091208000	3633	3872	0.065785852	0.303695827
1400000US42091208100	2983	2968	-0.005028495	-0.143598229
1400000US42091208201	2659	2212	-0.168108311	-1.173680917
1400000US42091208203	4003	4485	0.120409693	0.648723642
1400000US42091208204	3322	3668	0.104154124	0.546046436
1400000US42091208301	2656	2688	0.012048193	-0.035734481
1400000US42091208302	7637	9295	0.217100956	1.2594675
1400000US42091208400	3451	3563	0.032454361	0.093159708
1400000US42091208500	4838	4880	0.008681273	-0.057001401
1400000US42091208601	6158	6063	-0.015427087	-0.209280235
1400000US42091208603	6091	6755	0.109013298	0.576739084
1400000US42091208604	5019	5792	0.154014744	0.860987687
1400000US42091208702	3450	3344	-0.030724638	-0.305906186
1400000US42091208703	3805	3834	0.007621551	-0.063695068
1400000US42091208704	4645	4975	0.071044133	0.336909409
1400000US42091208801	1219	1262	0.035274815	0.110974918
1400000US42091208802	3215	3717	0.156143079	0.874431174
1400000US42091208901	3610	3625	0.004155125	-0.085590514
1400000US42091208903	3006	2710	-0.098469727	-0.733813486
1400000US42091208904	2680	3179	0.18619403	1.064245981
1400000US42091208905	2628	2670	0.015981735	-0.010888525
1400000US42091208906	4164	3880	-0.06820365	-0.542639848
1400000US42091209000	1780	1543	-0.133146067	-0.952844256
1400000US42091209100	5094	5399	0.059874362	0.266356299
1400000US42091209201	1685	1705	0.011869436	-0.036863585
1400000US42091209202	2163	2185	0.010171059	-0.047591272
1400000US42091210100	3671	3990	0.086897303	0.437044889
1400000US42091210200	2730	2718	-0.004395604	-0.139600619
1400000US42091210300	3715	3982	0.071870794	0.342130955
1400000US42091210400	4759	4502	-0.054002942	-0.452942028
1400000US42091210500	4583	4342	-0.052585643	-0.443989753
1400000US42091210600	3759	4317	0.148443735	0.825798784
1400000US42091210700	5628	5646	0.003198294	-0.091634269
1400000US42093050100	3984	3977	-0.001757028	-0.12293423
1400000US42093050200	4162	4236	0.017779914	0.000469548
1400000US42093050300	4706	4686	-0.004249894	-0.138680248
1400000US42093050400	5300	5609	0.058301887	0.256423865
1400000US42095010100	3624	3921	0.081953642	0.405818588
1400000US42095010200	3667	3667	0	-0.11183608
1400000US42095010300	3127	2978	-0.047649504	-0.412810968
1400000US42095010400	5064	5277	0.042061611	0.153843258
1400000US42095010500	4417	4132	-0.064523432	-0.519393998
1400000US42095010600	7597	7567	-0.003948927	-0.136779213
1400000US42095010700	5198	5539	0.065602155	0.302535516
1400000US42095010800	2359	2275	-0.035608309	-0.336753565
1400000US42095010900	3405	3297	-0.031718062	-0.312181082
1400000US42095011000	3188	3238	0.015683814	-0.012770322
1400000US42095011100	3989	3240	-0.187766357	-1.297849643
1400000US42095011200	5480	5857	0.06879562	0.322706828
1400000US42095011300	4325	4419	0.021734104	0.025445926
1400000US42095014100	4927	5685	0.153846154	0.859922799
1400000US42095014200	5248	5665	0.079458841	0.390060346
1400000US42095014300	5556	4228	-0.239020878	-1.621595375
1400000US42095014400	2373	2342	-0.013063633	-0.194351636
1400000US42095014500	2649	3076	0.161192903	0.906328046
1400000US42095014600	3398	3301	-0.028546204	-0.292146254
1400000US42095014700	2751	2699	-0.018902217	-0.231230664
1400000US42095015201	6825	6908	0.012161172	-0.035020854
1400000US42095015300	4968	5154	0.037439614	0.12464872
1400000US42095015400	3159	3088	-0.022475467	-0.253800854
1400000US42095015500	6125	6150	0.004081633	-0.086054722
1400000US42095015600	3615	3557	-0.01604426	-0.213178569
1400000US42095015700	2748	2709	-0.01419214	-0.201479775
1400000US42095015801	5075	5243	0.033103448	0.097259624
1400000US42095015802	2963	3096	0.044886939	0.17168925
1400000US42095015901	5891	5779	-0.019012052	-0.231924429
1400000US42095015902	3508	3615	0.03050171	0.080825921
1400000US42095016001	6149	6021	-0.020816393	-0.243321425
1400000US42095016002	4323	4427	0.024057368	0.040120664
1400000US42095016100	2144	2164	0.009328358	-0.052914133
1400000US42095016201	5694	5646	-0.008429926	-0.165083142
1400000US42095016202	4223	4249	0.006156761	-0.072947316
1400000US42095016300	2870	2833	-0.012891986	-0.193267442
1400000US42095016400	4023	4518	0.123042506	0.665353628
1400000US42095016500	4916	4869	-0.009560618	-0.172225082
1400000US42095016600	2722	2680	-0.015429831	-0.209297569
1400000US42095016700	5944	6484	0.090847914	0.461998655
1400000US42095016800	5835	5701	-0.022964867	-0.256892118
1400000US42095016901	3105	3214	0.03510467	0.109900206
1400000US42095016902	2537	2613	0.029956642	0.077383032
1400000US42095017000	1979	2148	0.085396665	0.427566209
1400000US42095017101	5913	6455	0.091662439	0.467143547
1400000US42095017102	7773	8674	0.115914061	0.62032729
1400000US42095017200	6479	6386	-0.014354067	-0.202502578
1400000US42095017300	2678	2756	0.029126214	0.072137689
1400000US42095017401	7266	7729	0.063721442	0.290656123
1400000US42095017402	3796	3819	0.006059009	-0.073564754
1400000US42095017501	4323	3987	-0.077723803	-0.602773251
1400000US42095017502	4760	5373	0.128781513	0.701603679
1400000US42095017603	3635	3817	0.050068776	0.204419974
1400000US42095017604	4553	4242	-0.068306611	-0.543290192
1400000US42095017605	3895	4057	0.041591784	0.150875627
1400000US42095017606	4841	4933	0.019004338	0.008203542
1400000US42095017607	6524	6787	0.040312692	0.142796324
1400000US42095017702	2202	2259	0.025885559	0.051668309
1400000US42095017703	2504	2757	0.101038339	0.526365788
1400000US42095017704	6020	6239	0.036378738	0.117947768
1400000US42095017800	2550	2618	0.026666667	0.056602126
1400000US42095017901	3534	3635	0.028579513	0.068684493
1400000US42095017902	2354	2223	-0.055649958	-0.463345292
1400000US42095018001	3875	4067	0.049548387	0.201132973
1400000US42095018002	6860	6721	-0.020262391	-0.239822107
1400000US42095018100	6041	6386	0.05710975	0.248893814
1400000US42095018200	3323	3491	0.050556726	0.207502077
1400000US42095018300	5154	4936	-0.042297245	-0.379003781
1400000US42097080100	4573	4353	-0.048108463	-0.415709947
1400000US42097080200	7196	7057	-0.019316287	-0.233846106
1400000US42097080300	7030	6993	-0.005263158	-0.145080462
1400000US42097080400	3398	3465	0.019717481	0.012708061
1400000US42097080500	3642	3706	0.017572762	-0.00083891
1400000US42097080600	3798	3756	-0.011058452	-0.181686047
1400000US42097080700	2929	3227	0.101741209	0.530805419
1400000US42097080800	6682	7330	0.096976953	0.500712319
1400000US42097080900	3643	3813	0.046664837	0.182919221
1400000US42097081000	3451	3230	-0.064039409	-0.516336697
1400000US42097081100	2509	2580	0.028298127	0.066907134
1400000US42097081200	6015	6598	0.096924356	0.500380092
1400000US42097081300	2429	2232	-0.081103335	-0.624119836
1400000US42097081400	1891	1675	-0.114225278	-0.83333236
1400000US42097081500	2451	2374	-0.031415749	-0.310271542
1400000US42097081600	2823	2721	-0.036131775	-0.340060003
1400000US42097081700	2173	2158	-0.006902899	-0.155437778
1400000US42097081800	3765	3132	-0.16812749	-1.173802058
1400000US42097081900	5874	5879	0.000851209	-0.106459477
1400000US42097082000	4256	3291	-0.226738722	-1.544015959
1400000US42097082100	2372	2853	0.202782462	1.169025697
1400000US42097082200	3414	3614	0.058582308	0.258195128
1400000US42097082300	4859	5075	0.044453591	0.168952038
1400000US42097082400	2926	2894	-0.010936432	-0.180915317
1400000US42099030100	4711	4750	0.008278497	-0.05954551
1400000US42099030201	2542	2521	-0.008261212	-0.164017467
1400000US42099030202	5404	4794	-0.112879349	-0.82483089
1400000US42099030301	4597	4786	0.04111377	0.147856281
1400000US42099030302	4837	4767	-0.01447178	-0.203246105
1400000US42099030400	5103	4754	-0.068391142	-0.543824129
1400000US42099030501	5247	5238	-0.001715266	-0.122670441
1400000US42099030502	5837	6132	0.050539661	0.207394287
1400000US42099030601	4373	4699	0.074548365	0.359043651
1400000US42099030602	2948	3236	0.097693351	0.505237401
1400000US42101000100	3042	3608	0.186061801	1.06341077
1400000US42101000200	1919	2331	0.214695154	1.244271413
1400000US42101000300	4333	3405	-0.214170321	-1.4646285
1400000US42101000401	1525	2836	0.859672131	5.318225092
1400000US42101000402	3156	3049	-0.033903676	-0.325986365
1400000US42101000500	1606	2316	0.442092154	2.680609267
1400000US42101000600	1541	1341	-0.129785853	-0.931619689
1400000US42101000700	2538	3241	0.276989756	1.637751074
1400000US42101000801	1510	1692	0.120529801	0.6494823
1400000US42101000803	3701	3532	-0.045663334	-0.400265458
1400000US42101000804	2891	3746	0.295745417	1.756219946
1400000US42101000901	1805	2081	0.152908587	0.854000723
1400000US42101000902	2227	2639	0.185002245	1.056718154
1400000US42101001001	2256	2626	0.164007092	0.924103683
1400000US42101001002	3476	3541	0.018699655	0.006279031
1400000US42101001101	3211	3319	0.033634382	0.10061323
1400000US42101001102	2309	2559	0.108271979	0.572056592
1400000US42101001201	3305	4167	0.260816944	1.535596598
1400000US42101001202	4713	5249	0.113727986	0.606519094
1400000US42101001300	4822	5890	0.221484861	1.287158142
1400000US42101001400	3728	4482	0.202253219	1.165682768
1400000US42101001500	2600	2861	0.100384615	0.522236589
1400000US42101001600	2048	2017	-0.015136719	-0.207446145
1400000US42101001700	2830	2813	-0.006007067	-0.149779315
1400000US42101001800	2918	3206	0.098697738	0.511581542
1400000US42101001900	2684	2827	0.053278689	0.224695171
1400000US42101002000	1870	2111	0.128877005	0.702206853
1400000US42101002100	1855	2289	0.233962264	1.365970819
1400000US42101002200	1830	2219	0.212568306	1.230837322
1400000US42101002300	2631	2819	0.07145572	0.339509169
1400000US42101002400	4549	5163	0.13497472	0.740722655
1400000US42101002500	3618	4022	0.111663903	0.593481448
1400000US42101002701	3523	4372	0.240987794	1.410347109
1400000US42101002702	3339	3991	0.195268044	1.121561383
1400000US42101002801	4305	4386	0.018815331	0.007009693
1400000US42101002802	5048	5803	0.149564184	0.832876024
1400000US42101002900	3788	4533	0.196673706	1.130440153
1400000US42101003001	4320	4416	0.022222222	0.028529092
1400000US42101003002	3132	3122	-0.003192848	-0.132003489
1400000US42101003100	3965	4193	0.057503153	0.251378714
1400000US42101003200	4857	5079	0.045707227	0.176870542
1400000US42101003300	6420	6121	-0.046573209	-0.406012619
1400000US42101003600	6996	6916	-0.011435106	-0.184065156
1400000US42101003701	7141	6186	-0.133734771	-0.956562762
1400000US42101003702	3116	3945	0.266046213	1.568626924
1400000US42101003800	3866	4007	0.036471805	0.118535626
1400000US42101003901	6746	6076	-0.099318114	-0.739172267
1400000US42101003902	5437	5651	0.039359941	0.13677834
1400000US42101004001	4168	4071	-0.023272553	-0.258835593
1400000US42101004002	4617	4814	0.042668399	0.157675994
1400000US42101004101	5389	6807	0.263128595	1.550197987
1400000US42101004102	7231	9288	0.284469645	1.684997289
1400000US42101004201	5639	5625	-0.00248271	-0.127517949
1400000US42101004202	4941	5580	0.129326047	0.705043196
1400000US42101005000	0	0	0	-0.11183608
1400000US42101005400	1535	1303	-0.151140065	-1.066502131
1400000US42101005500	6427	6385	-0.006534931	-0.15311353
1400000US42101005600	1183	991	-0.162299239	-1.136988304
1400000US42101006000	6024	6055	0.005146082	-0.079331197
1400000US42101006100	3438	3366	-0.020942408	-0.244117393
1400000US42101006200	4668	4882	0.045844045	0.177734743
1400000US42101006300	4133	4025	-0.02613114	-0.276891665
1400000US42101006400	5174	3443	-0.334557402	-2.225045401
1400000US42101006500	5249	4107	-0.217565251	-1.486072345
1400000US42101006600	4286	3487	-0.186420905	-1.289351184
1400000US42101006700	7138	6777	-0.050574391	-0.431285815
1400000US42101006900	2881	2321	-0.194376952	-1.339605021
1400000US42101007000	4908	3528	-0.281173594	-1.887850168
1400000US42101007101	2838	2607	-0.081395349	-0.625964324
1400000US42101007102	5074	4815	-0.051044541	-0.434255487
1400000US42101007200	5424	4335	-0.200774336	-1.380013665
1400000US42101007300	3060	2450	-0.199346405	-1.370994235
1400000US42101007400	4490	4467	-0.005122494	-0.144191971
1400000US42101007700	2627	2047	-0.220784164	-1.506404399
1400000US42101007800	3963	4215	0.063588191	0.289814449
