GEO_ID	CLINTON	TRUMP	OTHERS_USP	MCGINTY	TOOMEY	OTHERS_USS	DEM_USC	REP_USC	OTHERS_USC
1400000US42045401501	789.653	1023.873	57.136	732.25	1078.255	23.712	622.203	1197.213	0
1400000US42045401502	1012	869	65	965	917	22	879	1005	0
1400000US42045401600	644	300	28	603	330	12	636	300	0
1400000US42045401700	1029	191	38	1012	205	17	1029	188	0
1400000US42045401800	1635	279	49	1582	321	22	1595	304	0
1400000US42045401900	2079.716	515.736	92.725	2037.295	607.654	27.421	2078.64	559.233	0
1400000US42003402000	548	650	56	588	548	102	722	497	0
1400000US42045402000	928.716	148.736	28.725	900.295	181.654	8.421	904.64	172.233	0
1400000US42045402100	3280.498	165.843	50.417	3219.94	192.065	18.76	3224.909	163.057	0
1400000US42045402200	1205.342	52.843	12.663	1170.634	68.697	4.236	1168.443	62.079	0
1400000US42045402300	1386.156	50	9.754	1357.306	60.368	2.524	1349.466	57.978	0
1400000US42045402400	1382.989	84.641	23.163	1339.511	85.862	8.221	1321.475	89.362	0
1400000US42045402500	1390.529	62.441	15.709	1331.193	66.676	5.377	1302.249	70.538	0
1400000US42045402600	784.54	66.8	9.546	760.682	69.814	8.156	770.774	66.176	0
1400000US42045402700	908	95	16	877	106	17	882	107	0
1400000US42045402800	2230	378	49	2158	410	31	2209	368	0
1400000US42045402900	1713.242	23.738	10.084	1652.209	34.771	2.048	1639.224	33.771	0
1400000US42045403001	630.338	957.378	55.026	586.314	996.401	24.015	479.286	1129.442	0
1400000US42045403002	319.338	242.378	21.026	323.314	241.401	9.015	307.286	256.442	0
1400000US42045403101	947.648	467.404	51.192	917.73	496.596	28.096	950.858	476.984	0
1400000US42045403103	1128.224	517.556	49.95	1085.376	540.13	27.626	1120.508	509.734	0
1400000US42045403104	565.576	161.152	17.758	540.646	168.534	9.53	544.65	162.75	0
1400000US42045403200	1409	806	99	1337	911	39	1220	1049	0
1400000US42045403300	1513	1377	89	1448	1419	55	1276	1603	0
1400000US42045403401	490.962	209.472	24.802	472.075	226.971	8.64	496.41	196.651	0
1400000US42045403402	950.962	511.472	32.802	892.075	529.971	20.64	938.41	482.651	0
1400000US42003403500	716	783	81	758	686	133	910	623	0
1400000US42045403501	1040.872	931.879	63.556	963.42	979.398	37.211	1020.962	923.726	0
1400000US42045403502	1298.872	1139.879	79.556	1218.42	1184.398	47.211	1177.962	1247.726	0
1400000US42045403601	898.541	974.43	96.111	889.319	1001.936	39.753	724.48	1190.17	0
1400000US42045403602	483.541	627.43	36.111	437.319	656.936	22.753	357.48	756.17	0
1400000US42045403701	325.872	538.848	29.135	321.829	529.335	16.193	267.529	584.156	0
1400000US42045403702	286.693	542.725	19.149	289.758	529.935	13.423	278.35	542.31	0
1400000US42045403800	1518	1520	123	1429	1633	67	1130	1957	0
1400000US42045403901	882	881	76	815	942	40	692	1083	0
1400000US42045403902	1017	1112	96	948	1213	42	784	1391	0
1400000US42003404000	270	312	20	281	273	41	361	223	0
1400000US42045404003	509.934	499.342	32.93	462.446	550.312	16.014	396.014	625.87	0
1400000US42045404004	1058.522	1282.575	86.464	988.531	1346.545	52.548	815.211	1556.848	0
1400000US42045404101	1593.239	1983.258	121.48	1474.961	2103.205	55.195	1217.867	2378.871	0
1400000US42045404102	1024.69	924.986	62.236	995.192	947.951	33.054	871.551	1093.555	0
1400000US42045404103	1007.458	1110.392	83.948	959.344	1173.708	29.544	835.878	1283.63	0
1400000US42045404300	494	469	31	473	466	23	486	444	0
1400000US42045404400	720.144	109.094	18.495	693.408	122.4	5.154	651.048	146.034	0
1400000US42045404500	1550.209	199.616	26.886	1497.294	221.234	12.384	1441.337	249.181	0
1400000US42045404600	403.065	69.522	5.391	392.886	74.834	3.23	379.289	78.147	0
1400000US42045404700	720.341	178.844	27.999	685.513	189.584	7.828	672.205	179.53	0
1400000US42045404800	965.244	186.766	33.234	907.434	195.315	14.141	908.963	180.049	0
1400000US42045404900	765.008	166.33	26.001	720.049	174.323	8.167	715.009	159.671	0
1400000US42003405000	188	389	17	215	353	30	206	374	0
1400000US42045405000	1026.637	27.483	5.591	944.387	41.278	4.181	916.689	43.391	0
1400000US42045405100	917.639	15.949	6.474	848.245	30.514	4.742	818.669	30.871	0
1400000US42045405200	1133.769	18.35	9.136	1050.154	35.74	6.011	1027.831	32.994	0
1400000US42045405300	856.225	55.96	15.729	796.123	63.61	10.943	783.944	67.61	0
1400000US42045405400	782.425	42.86	10.179	739.923	49.86	4.393	730.744	49.86	0
1400000US42003406000	304	713	49	334	653	66	367	673	0
1400000US42045406100	590	464	59	572	491	36	514	565	0
1400000US42045406201	722.638	800.55	58.709	680.044	830.577	31.207	597.971	925.037	0
1400000US42045406202	1195.638	1328.55	103.709	1135.044	1398.577	49.207	982.971	1570.037	0
1400000US42045406300	751	436	39	723	428	17	715	416	0
1400000US42045406401	1120	119	28	1073	143	12	1064	143	0
1400000US42045406402	655	66	6	596	76	0	569	105	0
1400000US42045406500	371	330	27	377	312	14	328	354	0
1400000US42045406600	473	436	31	442	427	23	388	493	0
1400000US42045406700	607	648	54	594	663	28	539	716	0
1400000US42045406801	1354.48	1243.554	88.722	1303.745	1299.956	39.057	1153.164	1445.522	0
1400000US42045406802	740.814	765.791	52.109	703.11	788.157	30.822	609.081	884.469	0
1400000US42045406803	2295.994	2631.795	170.911	2204.707	2758.887	82.311	1892.167	3092.633	0
1400000US42045406902	1482.338	2132.264	131.688	1390.506	2226.478	73.278	1155.602	2488.422	0
1400000US42045406903	1527.338	2174.264	128.688	1387.506	2309.478	64.278	1108.602	2622.422	0
1400000US42045406904	900.366	1074.98	54.132	802.518	1155.042	32.21	657.39	1304.882	0
1400000US42045407000	774	736	50	701	827	22	628	893	0
1400000US42003407001	1052.279	1829.986	114.951	1101.779	1689.078	188.348	1103.59	1848.908	0
1400000US42003407002	1528.279	2617.986	162.951	1551.779	2509.078	235.348	1570.59	2692.908	0
1400000US42045407101	1209.762	974.666	80.592	1093.448	1128.542	32.874	956.434	1276.746	0
1400000US42045407102	1766.124	1473.884	133.2	1622.664	1695.212	49.332	1413.508	1915.324	0
1400000US42045407201	1082	1086	71	949	1250	27	815	1393	0
1400000US42045407202	654.638	583.782	44.392	587.784	672.33	14.542	501.926	755.422	0
1400000US42045407401	2330	783	112	2131	1035	34	2108	1024	0
1400000US42045407404	1136.241	612.063	73.296	1021.899	784.035	24.396	1052.889	751.038	0
1400000US42045407501	1048.251	403.116	78.037	992.254	506.903	24.025	897.026	614.02	0
1400000US42045407502	1684.251	574.116	113.037	1605.254	707.903	38.025	1479.026	853.02	0
1400000US42045407600	3503	464	85	3313	676	39	3276	685	0
1400000US42045407700	969	471	45	882	542	20	818	611	0
1400000US42045407801	1364.312	1443.99	102.23	1150.492	1719.343	26.142	911.955	1967.678	0
1400000US42045407802	1743.216	1792.14	133.308	1514.33	2102.879	43.284	1219.025	2406.092	0
1400000US42045407803	1808.448	1742.216	109.134	1544.614	2070.023	37.343	1199.801	2420.49	0
1400000US42045407804	1210.88	1273.968	72.992	1031.48	1479.88	28.072	804.272	1721.792	0
1400000US42045407805	494.724	546.214	38.878	431.306	629.402	16.108	351.298	710.928	0
1400000US42045407806	422.62	341.56	24.03	392.21	393.325	5.345	334.125	451.08	0
1400000US42045407901	1410.367	1302.874	101.349	1225.324	1571.758	34.247	1110.926	1692.248	0
1400000US42045407902	1070.975	485.25	66.525	978.1	629.55	17.975	903.75	706	0
1400000US42045407903	1651.367	1081.874	132.349	1471.324	1325.758	52.247	1352.926	1473.248	0
1400000US42003408001	1375.197	1893.106	151.566	1296.617	1994.796	131.74	1240.004	2121.675	0
1400000US42045408001	1843.409	2063.85	139.327	1630.154	2326.949	48.847	1318.055	2659.898	0
1400000US42003408002	1207.197	1984.106	142.566	1165.617	2007.796	167.74	1110.004	2178.675	0
1400000US42045408002	990.408	927.565	54.363	838.302	1096.149	14.782	707.781	1226.696	0
1400000US42045408101	1737.9	1861.748	122.952	1528.639	2084.645	59.912	1272.067	2365.653	0
1400000US42045408102	693.045	840.972	33.901	620.577	913.14	12.727	515.41	1028.697	0
1400000US42045408103	1688.632	1815.126	99.321	1481.98	2027.611	38.855	1242.796	2278.314	0
1400000US42045408300	2091.415	652.138	97.823	1879.946	933.627	33.616	1745.502	1060.884	0
1400000US42045408400	1032.415	510.138	35.823	915.946	665.627	14.616	835.502	748.884	0
1400000US42045408500	1450.096	1001.684	94.334	1265.608	1235.774	27.624	1111.728	1402.698	0
1400000US42045408600	1424.74	894.342	99.907	1222.25	1139.733	29.206	1086.069	1277.634	0
1400000US42045408700	1757.777	889.499	102.97	1552.031	1140.71	50.234	1393.29	1321.866	0
1400000US42045408800	1961.995	603.607	99.051	1818.542	794.579	38.958	1707.452	924.72	0
1400000US42045408900	1449.312	539.87	70.496	1330.313	710.54	21.532	1223.883	812.123	0
1400000US42003409000	2629	3964	253	2187	4532	186	2114	4701	0
1400000US42045409000	1855.907	913.887	108.656	1681.502	1164.696	36.162	1514.672	1333.811	0
1400000US42045409100	1405.292	857.05	92.774	1264.098	1063.4	31.282	1116.234	1221.567	0
1400000US42045409200	703.145	521.405	48.538	622.961	633.091	19.117	542.067	720.503	0
1400000US42045409300	666.531	576.931	47.454	559.295	718.681	22.255	490.065	797.455	0
1400000US42045409400	631.64	444.672	40.216	569.84	518.832	17.632	484.184	606.944	0
1400000US42045409500	1534.36	1207.53	99.785	1353.84	1434.705	41.54	1127.565	1681.095	0
1400000US42045409601	2552.371	1057.848	129.754	2177.96	1498.974	39.518	1988.891	1671.003	0
1400000US42045409602	2297.765	966.217	118.268	1968.917	1351.025	39.607	1806.047	1501.004	0
1400000US42045409701	2759.125	1313.877	153.072	2331.353	1818.67	44.538	2103.152	2012.782	0
1400000US42045409702	960.488	466.237	62.814	838.172	623.066	20.98	776.082	683.417	0
1400000US42045409802	1709.474	823.965	110.709	1447.306	1152.692	36.52	1296.416	1284.522	0
1400000US42045409803	3239.33	1671.354	201.308	2785.16	2245.456	59.364	2503.076	2507.958	0
1400000US42045409902	1589.98	1640.5	121.8	1390.1	1921.82	45.14	1235.16	2105.9	0
1400000US42045409903	1114	1131	90	974	1312	36	826	1465	0
1400000US42045409904	1339.98	1510.5	97.8	1100.1	1816.82	32.14	949.16	1979.9	0
1400000US42003410000	334	426	40	277	497	41	293	511	0
1400000US42045410000	1214	1351	67	1043	1570	23	924	1684	0
1400000US42045410100	1884	2172	141	1641	2480	54	1493	2637	0
1400000US42045410200	1168	1064	71	1027	1246	35	920	1358	0
1400000US42045410301	2298.384	2664.783	173.25	2024.055	3022.668	59.796	1711.116	3359.268	0
1400000US42045410302	3615.384	4157.783	274.25	3183.055	4720.668	94.796	2689.116	5250.268	0
1400000US42045410400	2959	2880	220	2638	3278	92	2301	3632	0
1400000US42045410500	1325.944	286.328	24.136	1211.672	338.752	10.136	1225.384	304.904	0
1400000US42045410601	872.523	1065.513	74.703	825.142	1119.445	34.637	661.158	1297.073	0
1400000US42045410602	773.942	769.944	69.361	748.17	822.174	19.788	618.155	957.041	0
1400000US42045410700	2927.791	75.496	32.323	2766.881	115.43	12.394	2702.61	116.88	0
1400000US42045410800	3060.241	1832.063	200.296	2797.899	2222.035	71.396	2892.889	2116.038	0
1400000US42003411000	1961	2509	160	1735	2820	122	1701	2925	0
1400000US42003412001	1997.78	2341.287	177.939	1765.832	2662.427	123.834	1681.508	2811.986	0
1400000US42003412002	1555.78	1881.287	146.939	1401.832	2109.427	102.834	1316.508	2246.986	0
1400000US42003413100	1613.483	1775.83	137.959	1443.33	1991.015	115.303	1401.295	2113.768	0
1400000US42003413201	1472.38	1620.514	133.087	1374.851	1722.93	143.546	1320.565	1896.362	0
1400000US42003413202	834.51	875.213	80.724	736.921	1025.255	46.816	721.284	1068.631	0
1400000US42003413300	1116.512	1259.896	117.786	1051.04	1358.362	101.93	1001.842	1490.238	0
1400000US42003413400	1243.88	1358.711	107.399	1110.244	1541.128	76.613	1083.763	1616.976	0
1400000US42003413500	2236.235	2442.161	177.947	2035.719	2669.419	168.334	1969.409	2860.693	0
1400000US42003414101	1383.164	1737.241	112.303	1272.299	1880.106	101.876	1236.097	1989.937	0
1400000US42003414102	1642.205	2003.325	136.657	1521.867	2178.595	117.117	1447.487	2319.779	0
1400000US42003414200	1720.041	2094.084	160.354	1565.568	2301.489	150.241	1521.39	2442.842	0
1400000US42003415001	975.649	1251.585	71.126	941.892	1271.934	78.767	939.318	1323.454	0
1400000US42003415002	626.649	766.585	48.126	588.892	813.934	40.767	579.318	848.454	0
1400000US42003416000	352	494	24	370	428	61	467	367	0
1400000US42003417100	372.025	506.43	38.365	389.38	459.04	65.075	490.13	401.685	0
1400000US42003417200	248.025	265.43	23.365	257.38	233.04	38.075	302.13	214.685	0
1400000US42003418000	417	532	31	416	497	56	524	421	0
1400000US42003419000	729	955	53	732	883	108	915	766	0
1400000US42003420000	392	302	33	391	278	50	475	231	0
1400000US42083420100	397.334	998.853	51.669	377.142	1014.338	45.359	351.297	1065.815	0
1400000US42083420200	231.333	397.523	32.79	225.227	414.66	33.134	233.213	430.084	0
1400000US42083420300	225.867	398.133	31.673	208.78	411.968	26.324	202.255	434.607	0
1400000US42083420400	537.448	941.262	71.409	508.361	976.13	54.192	484.77	1032.769	0
1400000US42083420500	435.041	1504.633	68.127	403.081	1510.367	63.546	389.226	1577.169	0
1400000US42083420600	325.376	1744.888	68.76	307.942	1749.908	67.332	323.064	1792.24	0
1400000US42083420700	250.212	604.635	53.975	241.451	605.083	45.633	218.022	670.874	0
1400000US42083420800	195.197	661.792	30.118	173.919	659.142	38.167	153.358	722.605	0
1400000US42083420900	177.705	632.693	27.767	190.634	606.543	32.466	169.28	651.979	0
1400000US42083421000	242.007	642.768	28.288	242.185	632.071	26.475	221.747	665.384	0
1400000US42003421100	1653	1102	93	1502	1264	83	1527	1274	0
1400000US42083421100	462.991	1115.701	76.181	500.848	1059.483	70.435	449.343	1175.218	0
1400000US42003421200	1501.176	1092.414	109.44	1416.97	1196.074	90.674	1390.892	1280.06	0
1400000US42083421200	289.481	788.171	41.251	310.594	759.255	37.319	265.903	833.246	0
1400000US42003422000	1914	1396	133	1543	1901	61	1550	1909	0
1400000US42003423000	1108.618	548.626	53.558	1015.486	637.293	60.961	1030.16	666.425	0
1400000US42003424000	910.794	458.04	52.998	885.456	453.367	75.635	985.052	404.485	0
1400000US42003425000	776	671	73	788	601	117	1000	491	0
1400000US42003426300	1618.1	1913.005	161.094	1564.357	1938.182	159.554	1532.492	2082.901	0
1400000US42003426400	809.262	821.343	66.293	799.475	798.268	97.076	795.039	880.514	0
1400000US42003426700	752.952	802.457	56.463	747.493	770.946	88.854	743.253	842.978	0
1400000US42003426800	1471.798	1936.512	122.245	1429.556	1942.854	157.574	1434.116	2050.523	0
1400000US42003427000	859	620	86	888	541	120	1076	454	0
1400000US42003427100	1929.342	2149.171	157.761	1890.655	2129.9	202.432	1827.066	2344.192	0
1400000US42003427200	1056.536	1079.144	86.164	1083.76	981.68	133.628	1094.288	1070.5	0
1400000US42003428100	293.205	228.691	29.514	300.979	220.756	31.062	290.27	255.431	0
1400000US42003428200	570.205	595.691	50.514	593.979	564.756	53.062	553.27	644.431	0
1400000US42003429100	643.205	606.396	61.417	625.726	602.776	78.616	629.14	660.673	0
1400000US42003429201	1189.216	1284.162	107.883	1162.204	1338.649	92.854	1108.296	1453.274	0
1400000US42003429202	1101.755	1109.216	86.85	1084.49	1127.477	92.272	1055.148	1219.909	0
1400000US42003429300	1441.216	1697.056	140.192	1398.296	1729.488	157.144	1309.184	1941.864	0
1400000US42003429400	1206.887	1242.741	139.843	1193.221	1298.087	128.958	1132.202	1441.894	0
1400000US42003429500	1179.901	1100.151	87.417	1175.781	1075.163	115.744	1144.914	1179.544	0
1400000US42003429600	969.64	847.12	91.68	931.84	878.52	102.32	902.64	982.4	0
1400000US42003429700	392.68	456.752	39.024	410	419.024	51.984	436	439.688	0
1400000US42003430100	515	507	58	525	466	80	558	497	0
1400000US42003430200	1214	1162	122	1219	1121	155	1218	1237	0
1400000US42003431100	951.587	481.24	86.304	919.689	496.654	97.963	1014.427	466.974	0
1400000US42003431400	525.83	334.491	56.932	517.213	349.085	52.247	569.444	329.736	0
1400000US42003431500	697.417	385.731	77.236	675.902	406.739	69.21	762.871	360.71	0
1400000US42003432300	657.796	414.292	65.022	658.64	419.686	69.494	758.554	373.11	0
1400000US42003432400	632.796	384.292	56.022	628.64	375.686	69.494	712.554	341.11	0
1400000US42003434000	659	396	59	626	450	57	691	429	0
1400000US42003435000	647	554	69	637	526	98	753	477	0
1400000US42003437000	1548	1813	140	1410	2006	102	1344	2124	0
1400000US42003439000	380	439	32	343	492	36	337	530	0
1400000US42003445500	1206	830	99	1078	1037	64	1039	1129	0
1400000US42003446000	567	461	52	447	637	23	0	842	0
1400000US42003447000	427	409	47	401	447	43	0	675	0
1400000US42003448000	304	281	29	312	257	39	0	427	0
1400000US42003449000	532	723	54	529	688	85	0	1022	0
1400000US42003450700	761.135	644.765	88.095	771.595	635.085	92.325	932.735	547.485	0
1400000US42003450800	654.135	405.765	39.095	654.595	379.085	62.325	749.735	330.485	0
1400000US42003451101	752.052	1090.436	61.488	697.228	1137.368	67.544	0	1567.028	0
1400000US42003451102	1068.942	1072.226	88.953	1023.505	1093.647	99.208	0	1712.335	0
1400000US42003451104	893.052	1159.436	69.488	832.228	1203.368	88.544	0	1753.028	0
1400000US42003451105	392.732	451.002	35.587	381.511	452.889	40.276	0	670.419	0
1400000US42003451300	1101.682	1280.07	98.821	1058.425	1320.719	101.576	0	1942.775	0
1400000US42003452000	1085	1715	96	1094	1643	146	0	2377	0
1400000US42003453003	522.586	789.259	38.315	506.903	780.455	56.1	0	1089.443	0
1400000US42003453004	1058.506	1361.468	70.55	1010.183	1355.336	114.751	0	1977.715	0
1400000US42003455000	332	417	30	350	379	49	0	609	0
1400000US42003456001	932.437	1212.163	60.452	897.06	1192.683	95.579	0	1743.893	0
1400000US42003456003	1721.106	2113.115	88.324	1613.974	2148.262	146.767	0	3102.09	0
1400000US42003456004	1291.595	1476.216	111.08	1206.788	1554.661	101.552	0	2257.697	0
1400000US42003457100	371.848	359.527	41.838	367.794	354.329	44.559	0	579.196	0
1400000US42003457200	366.848	419.527	37.838	374.794	391.329	45.559	0	645.196	0
1400000US42003458000	2013	2592	158	1936	2638	177	0	3874	0
1400000US42003459101	412	534	38	431	493	52	536	417	0
1400000US42003459102	1459	1928	108	1420	1946	136	0	2804	0
1400000US42003459201	1491	1687	89	1423	1709	133	0	2556	0
1400000US42003459202	234	189	26	222	200	28	0	344	0
1400000US42003460001	1237.99	1364.81	63.714	1257.642	1247.152	124.304	1631.2	957.954	0
1400000US42003460002	843.99	1000.81	38.714	888.642	917.152	62.304	1117.2	696.954	0
1400000US42003461000	226	260	31	234	236	42	297	202	0
1400000US42003462100	592.067	493.948	37.226	607.524	421.912	60.462	749.531	332.703	0
1400000US42003462600	1128.067	583.948	51.226	1169.524	483.912	92.462	1324.531	396.703	0
1400000US42003463900	660.53	390.408	31.399	684.708	324.902	60.678	788.27	266.273	0
1400000US42003464300	955	659	64	938	653	102	1099	553	0
1400000US42003464400	1238.53	502.408	43.399	1256.708	410.902	93.678	1402.27	341.273	0
1400000US42003465600	741.428	439.25	55.047	720.57	438.954	78.353	837.607	382.928	0
1400000US42003465800	954.428	622.25	86.047	935.57	610.954	115.353	1104.607	529.928	0
1400000US42003468700	525.778	465.362	44.021	508.124	447.076	72.061	0	743.814	0
1400000US42003468800	319.15	276.85	23.485	311.66	262.34	40.645	0	463.31	0
1400000US42003468900	830.628	629.512	47.536	803.464	617.736	88.416	0	1060.504	0
1400000US42003469000	1480	1328	116	1412	1367	149	1690	1184	0
1400000US42003470300	1273.468	1217.052	89.169	1232.108	1245.946	103.239	0	1982.835	0
1400000US42003470400	1029.468	1026.052	76.169	991.108	1065.946	84.239	0	1683.835	0
1400000US42003470501	768.481	519.323	52.39	717.983	572.958	48.921	0	956.307	0
1400000US42003470502	1217.857	988.932	74.727	1135.867	1066.657	68.901	0	1733.779	0
1400000US42003470600	945.96	778.009	58.173	904.096	757.171	104.768	0	1370.512	0
1400000US42003471000	297	273	33	314	227	44	0	445	0
1400000US42003472100	913.672	474.24	60.72	879.384	488.568	71.312	986.352	415.032	0
1400000US42003472200	854.672	381.24	65.72	814.384	389.568	96.312	943.352	335.032	0
1400000US42003472300	622	296	72	607	319	77	681	299	0
1400000US42003472400	710	363	46	678	376	64	768	331	0
1400000US42003473100	1929.01	898.356	114.352	1764.496	1104.086	85.406	0	1939.658	0
1400000US42003473200	1147.854	535.151	82.287	1087.4	624.501	49.563	0	1126.57	0
1400000US42003473300	2395.309	1301.173	156.219	2202.319	1518.25	121.499	0	2649.374	0
1400000US42003473401	1773.724	973.424	132.769	1619.875	1188.306	92.811	0	2015.51	0
1400000US42003473402	1089.55	775.088	73.2	959.594	955.808	40.108	0	1440.494	0
1400000US42003473500	2123.756	1143.63	118.611	1892.166	1454.814	78.072	0	2332.424	0
1400000US42003473601	1630.898	1009.027	113.027	1455.707	1251.164	60.144	0	2010.904	0
1400000US42003473602	1944.239	1223.969	96.211	1786.491	1412.549	67.803	0	2369.9	0
1400000US42003474101	1199.638	1100.812	71.929	1064.68	1270.29	52.384	0	1855.574	0
1400000US42003474102	1719.635	1768.471	115.054	1532.315	2002.811	96.212	0	2868.272	0
1400000US42003474201	1117.981	1100.207	64.596	979.727	1285.908	39.953	0	1844.155	0
1400000US42003474202	2023.29	2347.298	132.361	1715.042	2719.717	99.357	0	3717.493	0
1400000US42003474203	808.129	935.426	53.665	728.54	1046.849	45.669	0	1460.673	0
1400000US42003475101	1176.948	1179.512	94.516	1129.727	1197.855	114.906	0	1860.376	0
1400000US42003475102	752.254	839.818	58.638	737.295	821.691	84.112	0	1271.496	0
1400000US42003475200	1147.912	1478.319	104.463	1109.786	1506.022	125.118	0	2244.424	0
1400000US42003475301	604.667	743.847	42.488	592.992	744.137	50.103	0	1108.183	0
1400000US42003475303	1467.13	1784.275	136.535	1386.92	1868.71	133.445	0	2763.665	0
1400000US42003475304	1165.242	1497.014	101.739	1137.736	1514.939	119.789	0	2245.185	0
1400000US42003475401	668.398	869.31	48.234	662.384	851.776	61.35	0	1266.98	0
1400000US42003475402	424.761	524.236	39.512	422.739	527.123	41.608	0	795.244	0
1400000US42003476100	1368.611	1046.23	115.551	1387.056	1028.54	130.101	0	1820.802	0
1400000US42003476200	328.611	280.23	23.551	326.056	268.54	36.101	0	457.802	0
1400000US42003477100	986.99	987.354	82.568	983.938	986.34	76.531	0	1583.463	0
1400000US42003477200	1355.99	1565.354	78.568	1305.938	1552.34	112.531	55	2238.463	0
1400000US42003477300	1550	1348	90	1531	1316	120	0	2067	0
1400000US42003478100	1014	965	97	1030	896	127	1281	721	0
1400000US42003478200	1338	1253	131	1389	1118	194	1732	903	0
1400000US42003479000	607	537	36	600	509	58	725	418	0
1400000US42003480101	1265.627	885.092	74.528	1296.459	796.543	108.911	1501.371	659.106	0
1400000US42003480102	648.391	683.944	39.604	666.255	619.263	71.035	850.351	480.726	0
1400000US42003480200	1400.44	1063.418	83.254	1398.716	995.912	123.426	1700.534	784.384	0
1400000US42003480300	997.618	864.061	85.098	1012.667	814.078	111.524	1309.305	601.669	0
1400000US42003480400	976.822	1018.331	65.428	1017.179	897.71	124.074	1330.819	664.673	0
1400000US42003481000	957	344	47	970	285	90	1095	236	0
1400000US42003482500	533	475	29	529	430	67	693	322	0
1400000US42003483800	1279	167	23	1255	164	37	1256	185	0
1400000US42003484300	965.874	503.432	40.75	977.048	421.807	90.144	1098.514	371.307	0
1400000US42003484500	1465.542	1360.957	96.118	1485.489	1202.825	185.982	1895.807	928.721	0
1400000US42003484600	538.416	439.389	36.868	556.537	375.632	64.126	675.321	310.028	0
1400000US42003485000	283	248	24	291	190	59	378	151	0
1400000US42003486700	664.556	197.468	13.943	666.48	163.563	33.924	689.461	161.563	0
1400000US42003486800	743.039	156.666	18.625	739.383	136.791	29.953	754.399	140.522	0
1400000US42003486900	846.483	204.198	17.682	843.903	174.228	42.029	877.938	166.959	0
1400000US42003487000	342	473	23	390	374	57	508	290	0
1400000US42003488100	570.628	446.452	28.16	572.716	388.536	63.572	717.756	291.648	0
1400000US42003488200	831.628	587.452	53.16	867.716	491.536	97.572	1049.756	382.648	0
1400000US42003488300	675.03	873.687	44.472	722.223	753.656	97.181	991.73	563.837	0
1400000US42003488400	1224.248	1060.248	64.776	1310.264	878.976	138.384	1624.848	662.536	0
1400000US42003488500	527.685	619.044	48.086	556.447	552.881	84.772	739.671	436.981	0
1400000US42003488600	963.903	1126.605	64.39	1036.488	962.201	128.975	1363.789	731.68	0
1400000US42003489001	1144.608	1310.69	88.41	1168.2	1272.242	99.11	0	1973.896	0
1400000US42003489002	562.608	754.69	58.41	539.2	753.242	64.11	0	1092.896	0
1400000US42003490002	1213.737	1372.018	95.879	1223.03	1334.863	120.218	0	2026.435	0
1400000US42003490003	957.15	1135.99	72.244	968.96	1102.45	89.812	0	1657.404	0
1400000US42003490004	1223.887	1707.008	86.123	1222.99	1662.313	118.03	0	2422.839	0
1400000US42003491101	1314.846	2044.772	96.858	1306.44	2035.384	108.19	0	2813.776	0
1400000US42003491200	720.782	1132.602	52.908	719.6	1112.344	67.202	0	1517.28	0
1400000US42003492700	620.453	323.164	34.606	628.955	254.268	77.08	739.865	200.226	0
1400000US42003492800	810.052	185.446	15.431	803.975	151.696	34.719	849.466	128.709	0
1400000US42003492900	329.599	158.282	9.825	340.02	129.428	19.639	370.601	106.483	0
1400000US42003494000	226	385	17	236	331	48	0	495	0
1400000US42003495000	474	1021	34	542	858	98	0	1198	0
1400000US42003496101	385.617	685.29	26.56	418.201	616.279	54.472	0	881.41	0
1400000US42003496102	1003.003	1731.482	71.536	1091.563	1534.403	152.238	0	2228.202	0
1400000US42003496200	1331.924	2564.694	112.072	1434.02	2327.124	209.589	0	3223.514	0
1400000US42003497000	137	378	13	161	308	49	262	251	0
1400000US42003498000	451	780	31	510	633	89	709	498	0
1400000US42003499300	333.189	518.634	24.95	400.773	404.161	51.162	530.661	307.883	0
1400000US42003499400	444.189	684.634	29.95	514.773	540.161	74.162	697.661	404.883	0
1400000US42003500300	640	1005	41	694	802	147	932	673	0
1400000US42003501000	314	305	22	328	251	51	407	210	0
1400000US42003503002	1304.772	1649.929	83.997	1372.106	1438.035	197.63	1703.857	1237.314	0
1400000US42003504100	1193.513	926.161	63.383	1221.101	800.807	126.619	1441.281	690.246	0
1400000US42003507000	529	465	27	535	409	69	673	333	0
1400000US42003508000	491	237	26	513	181	47	571	175	0
1400000US42003509400	1260	800	47	1256	693	118	1501	551	0
1400000US42003510000	580	156	14	584	131	29	638	104	0
1400000US42003512000	459.174	202.878	16.943	465.927	171.46	35.725	536.389	128.321	0
1400000US42003512800	372.668	111.677	13.975	387.58	85.641	17.194	416.589	71.851	0
1400000US42003512900	47.494	1.799	1.032	46.653	2.181	1.469	47.2	2.53	0
1400000US42003513800	833	84	18	828	69	25	841	83	0
1400000US42003514000	809	83	11	804	71	22	832	62	0
1400000US42003515100	1152.409	207.844	37.657	1133.205	181.231	64.377	1187.143	183.938	0
1400000US42003515200	689.36	153.562	33.168	661.83	160.764	43.562	710.79	144.308	0
1400000US42003515300	970.765	180.404	47.128	947.835	189.365	54.793	1029.11	155.928	0
1400000US42003515401	1028.276	193.424	51.115	999.214	223.006	47.056	1076.191	180.202	0
1400000US42003516100	906.543	152.243	42.986	862.053	214.939	31.215	914.498	186.729	0
1400000US42003516200	365.543	70.243	15.986	344.053	97.939	14.215	363.498	88.729	0
1400000US42003517000	606	286	33	613	252	50	697	219	0
